Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2903,Vegetal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2903,Vegetal Products,2021,2021,kcal/cap/d,2196.48,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2903,Vegetal Products,2021,2021,million Kcal,1133789753.83,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2903,Vegetal Products,2021,2021,g/cap/d,52.28,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2903,Vegetal Products,2021,2021,t,26987635.68,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2903,Vegetal Products,2021,2021,g/cap/d,37.8,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2903,Vegetal Products,2021,2021,t,19512770.41,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2903,Vegetal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2903,Vegetal Products,2022,2022,kcal/cap/d,2231.26,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2903,Vegetal Products,2022,2022,million Kcal,1160877920.11,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2903,Vegetal Products,2022,2022,g/cap/d,53.59,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2903,Vegetal Products,2022,2022,t,27881523.45,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2903,Vegetal Products,2022,2022,g/cap/d,39.2,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2903,Vegetal Products,2022,2022,t,20394075.96,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2903,Vegetal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2903,Vegetal Products,2023,2023,kcal/cap/d,2296.91,E,Estimated value,
